order_id,user_id,order_date,product_id,product_category,product_name,quantity,price_per_unit,payment_method,order_status,total_order_value,running_total
1903,U050,2025-04-28,P806,Books,Clean Code,2,71.85,UPI,Returned,55205.36000000007,29695.430000000026
1204,U195,2025-04-18,P913,Books,AI Revolution,5,71.97,Debit Card,Returned,55205.36000000007,29767.400000000027
1166,U129,2025-04-19,P397,Kitchen,Cutting Board,2,71.98,UPI,Processing,55205.36000000007,29839.380000000026
1133,U140,2025-05-02,P892,Electronics,USB-C Cable,3,72.08,Credit Card,Processing,55205.36000000007,29911.46000000003
1268,U017,2025-05-02,P595,Electronics,USB-C Cable,2,72.15,PayPal,Cancelled,55205.36000000007,29983.61000000003
1884,U114,2025-04-05,P475,Fashion,T-Shirt,3,72.25,PayPal,Cancelled,55205.36000000007,30055.86000000003
1768,U100,2025-05-02,P880,Home Decor,Wall Clock,5,72.35,Credit Card,Cancelled,55205.36000000007,30128.21000000003
1407,U078,2025-04-06,P534,Fashion,T-Shirt,5,72.49,Credit Card,Delivered,55205.36000000007,30200.70000000003
1128,U022,2025-05-02,P630,Electronics,USB-C Cable,3,72.54,UPI,Cancelled,55205.36000000007,30273.24000000003
1181,U163,2025-04-09,P534,Books,AI Revolution,1,72.54,UPI,Processing,55205.36000000007,30345.78000000003
1176,U132,2025-04-11,P189,Electronics,Wireless Mouse,5,72.63,Debit Card,Cancelled,55205.36000000007,30418.410000000033
1058,U090,2025-04-16,P250,Home Decor,Wall Clock,5,72.65,UPI,Cancelled,55205.36000000007,30491.060000000034
1916,U020,2025-04-04,P675,Books,Clean Code,3,72.71,Debit Card,Delivered,55205.36000000007,30563.770000000033
1105,U044,2025-04-28,P923,Kitchen,Cutting Board,2,72.72,PayPal,Processing,55205.36000000007,30636.490000000034
1390,U078,2025-05-01,P153,Books,Spark for Dummies,5,72.78,Credit Card,Delivered,55205.36000000007,30709.270000000033
1434,U014,2025-04-10,P597,Fashion,Sunglasses,3,72.8,Debit Card,Cancelled,55205.36000000007,30782.070000000032
1402,U077,2025-04-29,P110,Fashion,Jeans,1,73.15,Debit Card,Processing,55205.36000000007,30855.220000000034
1489,U018,2025-04-14,P529,Home Decor,Wall Clock,4,73.18,Credit Card,Delivered,55205.36000000007,30928.400000000034
1542,U061,2025-04-20,P813,Kitchen,Microwave,1,73.25,UPI,Cancelled,55205.36000000007,31001.650000000034
1597,U060,2025-04-14,P598,Home Decor,Wall Art,5,73.45,UPI,Returned,55205.36000000007,31075.100000000035
1353,U058,2025-04-16,P602,Fashion,T-Shirt,3,73.64,Credit Card,Processing,55205.36000000007,31148.740000000034
1331,U087,2025-04-13,P995,Books,Spark for Dummies,1,74,Debit Card,Processing,55205.36000000007,31222.740000000034
1496,U017,2025-04-22,P564,Home Decor,Cushion Cover,5,74.03,Credit Card,Processing,55205.36000000007,31296.770000000033
1376,U148,2025-04-05,P401,Electronics,Smartwatch,4,74.04,PayPal,Processing,55205.36000000007,31370.810000000034
1951,U165,2025-04-29,P186,Fashion,Sunglasses,3,74.09,Credit Card,Delivered,55205.36000000007,31444.900000000034
1263,U011,2025-04-10,P830,Books,Clean Code,2,74.11,Credit Card,Cancelled,55205.36000000007,31519.010000000035
1222,U073,2025-04-30,P298,Books,Spark for Dummies,2,74.12,Debit Card,Delivered,55205.36000000007,31593.130000000034
1735,U163,2025-04-30,P870,Home Decor,Wall Clock,1,74.3,Credit Card,Returned,55205.36000000007,31667.430000000033
1183,U087,2025-04-30,P853,Home Decor,Cushion Cover,2,74.63,PayPal,Returned,55205.36000000007,31742.060000000034
1762,U033,2025-04-16,P597,Books,Clean Code,2,74.65,UPI,Processing,55205.36000000007,31816.710000000036
1699,U152,2025-04-21,P136,Home Decor,Wall Clock,2,74.81,PayPal,Processing,55205.36000000007,31891.520000000037
1160,U136,2025-04-29,P355,Home Decor,Wall Art,4,74.83,Debit Card,Delivered,55205.36000000007,31966.35000000004
1485,U008,2025-04-20,P726,Books,Data Engineering 101,3,75.19,UPI,Cancelled,55205.36000000007,32041.540000000037
1959,U197,2025-04-13,P565,Kitchen,Microwave,4,75.23,PayPal,Cancelled,55205.36000000007,32116.770000000037
1414,U064,2025-04-16,P414,Electronics,Bluetooth Headphones,5,75.31,Credit Card,Cancelled,55205.36000000007,32192.080000000038
1470,U082,2025-04-28,P446,Books,Spark for Dummies,4,75.53,Debit Card,Cancelled,55205.36000000007,32267.610000000037
1912,U095,2025-04-30,P954,Kitchen,Blender,5,75.54,UPI,Processing,55205.36000000007,32343.150000000038
1508,U196,2025-04-12,P265,Home Decor,Wall Clock,4,75.66,PayPal,Returned,55205.36000000007,32418.810000000038
1578,U192,2025-05-01,P585,Kitchen,Blender,2,75.68,UPI,Delivered,55205.36000000007,32494.490000000038
1463,U029,2025-04-04,P183,Books,Big Data Explained,2,75.9,UPI,Returned,55205.36000000007,32570.39000000004
1827,U058,2025-04-17,P842,Electronics,Power Bank,4,75.93,UPI,Processing,55205.36000000007,32646.32000000004
1272,U067,2025-04-18,P872,Kitchen,Blender,5,75.95,Credit Card,Cancelled,55205.36000000007,32722.27000000004
1706,U079,2025-04-16,P805,Fashion,Jeans,2,75.95,Debit Card,Cancelled,55205.36000000007,32798.22000000004
1775,U002,2025-04-10,P318,Home Decor,Wall Art,3,76.14,UPI,Returned,55205.36000000007,32874.36000000004
1759,U042,2025-04-18,P717,Fashion,Sunglasses,4,76.15,Credit Card,Processing,55205.36000000007,32950.51000000004
1260,U010,2025-05-01,P470,Home Decor,Cushion Cover,1,76.22,Debit Card,Processing,55205.36000000007,33026.73000000004
1352,U072,2025-04-15,P531,Home Decor,Wall Clock,1,76.26,PayPal,Cancelled,55205.36000000007,33102.99000000004
1312,U059,2025-04-26,P953,Kitchen,Blender,3,76.3,Debit Card,Returned,55205.36000000007,33179.290000000045
1767,U105,2025-05-03,P908,Books,Big Data Explained,1,76.32,Debit Card,Delivered,55205.36000000007,33255.610000000044
1211,U056,2025-04-27,P922,Books,Clean Code,2,76.37,Debit Card,Processing,55205.36000000007,33331.98000000005
1620,U194,2025-04-23,P687,Fashion,T-Shirt,4,76.71,Credit Card,Returned,55205.36000000007,33408.690000000046
1518,U069,2025-04-21,P790,Home Decor,Wall Clock,4,76.74,Credit Card,Cancelled,55205.36000000007,33485.430000000044
1170,U063,2025-04-22,P766,Home Decor,Cushion Cover,5,76.79,Credit Card,Cancelled,55205.36000000007,33562.220000000045
1335,U143,2025-04-22,P749,Home Decor,Photo Frame,5,76.81,PayPal,Cancelled,55205.36000000007,33639.03000000004
1711,U003,2025-04-29,P628,Home Decor,Lamp,4,76.85,Debit Card,Cancelled,55205.36000000007,33715.88000000004
1527,U099,2025-04-20,P843,Kitchen,Blender,3,77.02,Credit Card,Cancelled,55205.36000000007,33792.90000000004
1923,U067,2025-04-19,P616,Home Decor,Wall Art,3,77.07,Debit Card,Cancelled,55205.36000000007,33869.97000000004
1920,U097,2025-04-19,P904,Books,Big Data Explained,5,77.27,Credit Card,Delivered,55205.36000000007,33947.240000000034
1158,U047,2025-04-09,P493,Books,Data Engineering 101,4,77.37,Credit Card,Processing,55205.36000000007,34024.61000000004
1869,U053,2025-04-29,P527,Books,Big Data Explained,4,77.48,Credit Card,Processing,55205.36000000007,34102.09000000004
1026,U198,2025-04-05,P793,Fashion,Sneakers,4,77.54,Credit Card,Processing,55205.36000000007,34179.63000000004
1789,U002,2025-04-08,P118,Electronics,Smartwatch,4,77.78,PayPal,Returned,55205.36000000007,34257.41000000004
1184,U132,2025-05-02,P462,Books,Data Engineering 101,2,77.83,UPI,Returned,55205.36000000007,34335.24000000004
1730,U015,2025-04-21,P288,Kitchen,Microwave,3,77.87,UPI,Returned,55205.36000000007,34413.110000000044
1819,U051,2025-04-06,P763,Fashion,Sunglasses,2,77.92,PayPal,Returned,55205.36000000007,34491.03000000004
1745,U050,2025-04-26,P892,Electronics,Power Bank,1,77.94,Credit Card,Returned,55205.36000000007,34568.970000000045
1422,U069,2025-04-04,P188,Fashion,T-Shirt,4,78.06,Debit Card,Returned,55205.36000000007,34647.03000000004
1802,U167,2025-04-04,P936,Kitchen,Knife Set,5,78.23,UPI,Processing,55205.36000000007,34725.260000000046
1117,U104,2025-04-14,P310,Fashion,T-Shirt,5,78.32,Debit Card,Delivered,55205.36000000007,34803.580000000045
1119,U153,2025-04-21,P539,Books,Spark for Dummies,4,78.42,Credit Card,Processing,55205.36000000007,34882.000000000044
1927,U051,2025-04-19,P705,Home Decor,Lamp,5,78.53,Debit Card,Processing,55205.36000000007,34960.53000000004
1918,U066,2025-04-05,P675,Home Decor,Wall Clock,2,78.59,Credit Card,Cancelled,55205.36000000007,35039.12000000004
1005,U003,2025-04-19,P988,Home Decor,Photo Frame,2,78.61,PayPal,Returned,55205.36000000007,35117.73000000004
1949,U107,2025-04-24,P336,Electronics,USB-C Cable,1,78.68,Credit Card,Returned,55205.36000000007,35196.41000000004
1023,U066,2025-04-28,P312,Kitchen,Cutting Board,4,78.8,PayPal,Delivered,55205.36000000007,35275.21000000004
1813,U013,2025-04-27,P147,Kitchen,Knife Set,2,78.82,Debit Card,Processing,55205.36000000007,35354.03000000004
1003,U058,2025-04-18,P326,Fashion,Sunglasses,2,78.85,PayPal,Processing,55205.36000000007,35432.88000000004
1694,U191,2025-04-12,P841,Kitchen,Microwave,4,78.89,PayPal,Returned,55205.36000000007,35511.77000000004
1051,U049,2025-04-25,P219,Home Decor,Wall Art,3,78.9,UPI,Processing,55205.36000000007,35590.67000000004
1722,U041,2025-04-15,P110,Electronics,Bluetooth Headphones,1,78.96,UPI,Delivered,55205.36000000007,35669.63000000004
1072,U030,2025-04-09,P867,Kitchen,Microwave,1,79.11,Debit Card,Processing,55205.36000000007,35748.74000000004
1106,U094,2025-05-02,P976,Books,Clean Code,1,79.15,UPI,Returned,55205.36000000007,35827.89000000004
1221,U146,2025-04-30,P893,Electronics,Bluetooth Headphones,5,79.21,PayPal,Cancelled,55205.36000000007,35907.10000000004
1062,U044,2025-04-28,P164,Electronics,Wireless Mouse,4,79.22,PayPal,Delivered,55205.36000000007,35986.32000000004
1520,U169,2025-04-08,P448,Fashion,Sneakers,4,79.58,UPI,Processing,55205.36000000007,36065.900000000045
1838,U117,2025-05-02,P446,Home Decor,Cushion Cover,4,79.73,Credit Card,Returned,55205.36000000007,36145.63000000005
1099,U093,2025-05-03,P642,Home Decor,Wall Clock,2,79.81,PayPal,Cancelled,55205.36000000007,36225.440000000046
1919,U075,2025-05-02,P730,Home Decor,Photo Frame,5,79.87,Debit Card,Returned,55205.36000000007,36305.31000000005
1543,U111,2025-04-06,P513,Kitchen,Microwave,2,79.9,Debit Card,Processing,55205.36000000007,36385.21000000005
1493,U170,2025-04-26,P166,Books,Spark for Dummies,3,80.16,Debit Card,Cancelled,55205.36000000007,36465.37000000005
1031,U178,2025-04-04,P887,Electronics,Wireless Mouse,1,80.17,PayPal,Processing,55205.36000000007,36545.54000000005
1854,U173,2025-04-28,P110,Fashion,Sunglasses,4,80.76,Debit Card,Processing,55205.36000000007,36626.300000000054
1935,U093,2025-04-06,P417,Electronics,Power Bank,2,80.97,Debit Card,Delivered,55205.36000000007,36707.270000000055
1744,U092,2025-04-08,P562,Books,Data Engineering 101,1,81.02,Credit Card,Returned,55205.36000000007,36788.29000000005
1041,U080,2025-04-23,P171,Kitchen,Toaster,1,81.25,Credit Card,Returned,55205.36000000007,36869.54000000005
1748,U197,2025-04-04,P709,Home Decor,Cushion Cover,5,81.26,Debit Card,Processing,55205.36000000007,36950.800000000054
1823,U076,2025-05-01,P814,Books,Big Data Explained,4,81.33,Credit Card,Cancelled,55205.36000000007,37032.130000000056
1278,U180,2025-04-16,P193,Home Decor,Cushion Cover,4,81.46,Debit Card,Delivered,55205.36000000007,37113.590000000055
1363,U177,2025-04-23,P580,Home Decor,Lamp,2,81.51,Credit Card,Returned,55205.36000000007,37195.10000000006
1901,U125,2025-04-09,P465,Fashion,Sunglasses,2,81.54,PayPal,Delivered,55205.36000000007,37276.64000000006
1373,U200,2025-04-19,P486,Electronics,Smartwatch,2,81.64,UPI,Delivered,55205.36000000007,37358.28000000006
1820,U195,2025-04-09,P844,Electronics,Power Bank,5,81.73,PayPal,Returned,55205.36000000007,37440.01000000006
1687,U062,2025-04-12,P504,Kitchen,Knife Set,2,81.76,UPI,Delivered,55205.36000000007,37521.77000000006
1282,U130,2025-04-06,P141,Books,Spark for Dummies,5,81.78,Debit Card,Cancelled,55205.36000000007,37603.55000000006
1385,U083,2025-04-10,P302,Fashion,Sunglasses,2,81.8,Debit Card,Returned,55205.36000000007,37685.350000000064
1743,U122,2025-04-19,P665,Books,Data Engineering 101,1,81.82,UPI,Cancelled,55205.36000000007,37767.170000000064
1182,U194,2025-04-10,P587,Books,Data Engineering 101,2,82.04,Credit Card,Delivered,55205.36000000007,37849.210000000065
1150,U169,2025-04-24,P645,Books,Data Engineering 101,4,82.06,UPI,Delivered,55205.36000000007,37931.27000000006
1384,U027,2025-04-30,P786,Books,Clean Code,4,82.1,UPI,Cancelled,55205.36000000007,38013.37000000006
1689,U117,2025-04-08,P693,Kitchen,Knife Set,1,82.17,UPI,Returned,55205.36000000007,38095.54000000006
1350,U037,2025-04-21,P666,Fashion,Jeans,5,82.26,UPI,Cancelled,55205.36000000007,38177.80000000006
1226,U136,2025-04-11,P964,Books,Big Data Explained,2,82.33,Credit Card,Processing,55205.36000000007,38260.13000000006
1486,U046,2025-04-23,P870,Electronics,Bluetooth Headphones,2,82.66,PayPal,Delivered,55205.36000000007,38342.790000000066
1630,U183,2025-04-06,P362,Fashion,Sunglasses,3,82.91,Debit Card,Delivered,55205.36000000007,38425.70000000007
1071,U119,2025-05-01,P893,Electronics,Power Bank,3,83.02,PayPal,Cancelled,55205.36000000007,38508.72000000007
1046,U016,2025-04-16,P750,Kitchen,Cutting Board,5,83.03,UPI,Returned,55205.36000000007,38591.750000000065
1750,U105,2025-04-18,P999,Books,Clean Code,5,83.03,PayPal,Delivered,55205.36000000007,38674.780000000064
1180,U117,2025-04-19,P264,Home Decor,Cushion Cover,5,83.12,PayPal,Processing,55205.36000000007,38757.90000000007
1348,U151,2025-04-29,P691,Kitchen,Cutting Board,3,83.16,UPI,Processing,55205.36000000007,38841.06000000007
1710,U159,2025-04-04,P272,Home Decor,Lamp,5,83.43,UPI,Delivered,55205.36000000007,38924.49000000007
1535,U109,2025-04-18,P223,Kitchen,Toaster,4,83.49,PayPal,Delivered,55205.36000000007,39007.98000000007
1487,U187,2025-04-06,P983,Books,Data Engineering 101,4,83.52,Credit Card,Returned,55205.36000000007,39091.500000000065
1814,U017,2025-04-25,P951,Home Decor,Lamp,3,83.68,PayPal,Returned,55205.36000000007,39175.180000000066
1002,U062,2025-04-16,P794,Fashion,T-Shirt,3,83.76,UPI,Returned,55205.36000000007,39258.94000000007
1991,U088,2025-04-14,P101,Fashion,Sunglasses,4,83.78,Debit Card,Processing,55205.36000000007,39342.72000000007
2000,U010,2025-04-18,P870,Kitchen,Toaster,3,84.03,Debit Card,Cancelled,55205.36000000007,39426.750000000065
1227,U150,2025-04-08,P600,Home Decor,Wall Clock,4,84.14,PayPal,Delivered,55205.36000000007,39510.890000000065
1718,U106,2025-04-19,P641,Electronics,Bluetooth Headphones,4,84.27,Credit Card,Cancelled,55205.36000000007,39595.16000000006
1318,U095,2025-04-11,P186,Books,Data Engineering 101,1,84.31,PayPal,Delivered,55205.36000000007,39679.47000000006
1177,U034,2025-04-22,P439,Kitchen,Cutting Board,2,84.32,UPI,Cancelled,55205.36000000007,39763.79000000006
1159,U010,2025-04-21,P478,Home Decor,Photo Frame,3,84.34,UPI,Delivered,55205.36000000007,39848.130000000056
1223,U072,2025-04-18,P903,Fashion,T-Shirt,2,84.55,PayPal,Returned,55205.36000000007,39932.68000000006
1185,U012,2025-04-23,P540,Books,AI Revolution,4,84.58,Debit Card,Processing,55205.36000000007,40017.26000000006
1753,U098,2025-05-01,P717,Home Decor,Lamp,3,84.58,PayPal,Cancelled,55205.36000000007,40101.84000000006
1777,U149,2025-04-05,P465,Books,Big Data Explained,3,84.73,Debit Card,Returned,55205.36000000007,40186.570000000065
1382,U060,2025-05-01,P341,Books,Clean Code,1,84.74,Credit Card,Returned,55205.36000000007,40271.31000000006
1685,U001,2025-04-08,P675,Electronics,Bluetooth Headphones,2,84.77,Debit Card,Returned,55205.36000000007,40356.08000000006
1740,U094,2025-05-01,P258,Fashion,Sneakers,5,85.12,PayPal,Delivered,55205.36000000007,40441.20000000006
1933,U123,2025-04-30,P842,Electronics,USB-C Cable,5,85.16,UPI,Cancelled,55205.36000000007,40526.360000000066
1236,U194,2025-04-15,P350,Electronics,Smartwatch,2,85.36,PayPal,Processing,55205.36000000007,40611.72000000007
1784,U089,2025-04-13,P684,Fashion,T-Shirt,4,85.42,Credit Card,Processing,55205.36000000007,40697.140000000065
1396,U004,2025-04-27,P118,Home Decor,Cushion Cover,5,85.49,Credit Card,Cancelled,55205.36000000007,40782.63000000006
1325,U172,2025-04-29,P697,Fashion,Sneakers,1,85.51,UPI,Processing,55205.36000000007,40868.140000000065
1615,U061,2025-04-30,P202,Home Decor,Wall Art,2,85.6,Credit Card,Delivered,55205.36000000007,40953.74000000006
1308,U019,2025-04-15,P839,Home Decor,Wall Clock,3,85.61,PayPal,Cancelled,55205.36000000007,41039.350000000064
1231,U200,2025-04-30,P774,Books,Big Data Explained,4,85.68,PayPal,Cancelled,55205.36000000007,41125.030000000064
1824,U169,2025-04-05,P893,Home Decor,Lamp,3,85.78,UPI,Delivered,55205.36000000007,41210.81000000006
1720,U050,2025-04-13,P200,Electronics,USB-C Cable,4,85.85,UPI,Delivered,55205.36000000007,41296.66000000006
1595,U050,2025-04-23,P146,Books,Data Engineering 101,4,85.95,Debit Card,Processing,55205.36000000007,41382.61000000006
1552,U161,2025-05-02,P906,Fashion,Jeans,3,86.11,UPI,Returned,55205.36000000007,41468.72000000006
1541,U015,2025-04-15,P582,Books,AI Revolution,2,86.3,UPI,Delivered,55205.36000000007,41555.02000000006
1052,U036,2025-04-19,P771,Kitchen,Blender,5,86.45,Credit Card,Delivered,55205.36000000007,41641.47000000006
1216,U142,2025-04-09,P452,Books,Big Data Explained,2,86.63,PayPal,Delivered,55205.36000000007,41728.10000000006
1057,U146,2025-04-22,P147,Electronics,Wireless Mouse,5,86.64,UPI,Cancelled,55205.36000000007,41814.740000000056
1215,U178,2025-04-19,P389,Home Decor,Photo Frame,3,87.01,UPI,Returned,55205.36000000007,41901.75000000006
1303,U021,2025-04-10,P158,Books,Clean Code,2,87.02,UPI,Cancelled,55205.36000000007,41988.770000000055
1521,U188,2025-04-27,P409,Fashion,Sunglasses,4,87.03,Debit Card,Returned,55205.36000000007,42075.800000000054
1136,U023,2025-04-26,P470,Books,Spark for Dummies,5,87.21,PayPal,Delivered,55205.36000000007,42163.01000000005
1444,U165,2025-04-20,P680,Fashion,Jacket,1,87.22,UPI,Cancelled,55205.36000000007,42250.230000000054
1354,U153,2025-04-17,P870,Electronics,USB-C Cable,4,87.64,Debit Card,Cancelled,55205.36000000007,42337.87000000005
1357,U063,2025-04-06,P931,Books,Data Engineering 101,2,87.65,UPI,Processing,55205.36000000007,42425.520000000055
1326,U048,2025-05-03,P197,Home Decor,Cushion Cover,3,87.71,Credit Card,Delivered,55205.36000000007,42513.230000000054
1169,U077,2025-04-16,P647,Books,AI Revolution,3,87.93,UPI,Cancelled,55205.36000000007,42601.160000000054
1178,U173,2025-04-05,P484,Fashion,T-Shirt,5,87.95,Credit Card,Delivered,55205.36000000007,42689.11000000005
1609,U078,2025-04-30,P595,Electronics,Wireless Mouse,3,87.97,Debit Card,Delivered,55205.36000000007,42777.08000000005
1680,U125,2025-04-22,P699,Home Decor,Lamp,2,88.06,Credit Card,Processing,55205.36000000007,42865.14000000005
1871,U020,2025-04-04,P255,Electronics,USB-C Cable,1,88.11,UPI,Returned,55205.36000000007,42953.25000000005
1811,U166,2025-04-21,P257,Fashion,T-Shirt,3,88.27,UPI,Delivered,55205.36000000007,43041.52000000005
1065,U025,2025-04-07,P235,Kitchen,Cutting Board,1,88.33,Debit Card,Returned,55205.36000000007,43129.85000000005
1547,U067,2025-04-25,P121,Kitchen,Toaster,1,88.34,Credit Card,Cancelled,55205.36000000007,43218.190000000046
1537,U152,2025-04-12,P103,Books,Big Data Explained,1,88.41,UPI,Processing,55205.36000000007,43306.60000000005
1782,U023,2025-04-15,P928,Kitchen,Toaster,2,88.47,Debit Card,Returned,55205.36000000007,43395.07000000005
1082,U044,2025-04-21,P295,Home Decor,Wall Clock,1,88.48,Credit Card,Delivered,55205.36000000007,43483.550000000054
1533,U179,2025-04-18,P465,Fashion,Sneakers,3,88.6,PayPal,Cancelled,55205.36000000007,43572.15000000005
1210,U085,2025-05-02,P842,Books,AI Revolution,4,88.86,UPI,Cancelled,55205.36000000007,43661.01000000005
1888,U181,2025-04-22,P679,Home Decor,Wall Clock,4,88.86,Debit Card,Cancelled,55205.36000000007,43749.87000000005
1460,U121,2025-05-03,P597,Kitchen,Toaster,2,88.96,Debit Card,Returned,55205.36000000007,43838.83000000005
1828,U040,2025-04-16,P473,Kitchen,Microwave,5,89.12,PayPal,Delivered,55205.36000000007,43927.950000000055
1586,U011,2025-04-18,P446,Kitchen,Blender,4,89.16,PayPal,Delivered,55205.36000000007,44017.11000000006
1377,U179,2025-04-23,P239,Fashion,Jeans,4,89.22,UPI,Cancelled,55205.36000000007,44106.33000000006
1262,U147,2025-04-23,P447,Electronics,Smartwatch,3,89.26,Debit Card,Returned,55205.36000000007,44195.59000000006
1534,U065,2025-04-04,P548,Electronics,USB-C Cable,1,89.33,UPI,Delivered,55205.36000000007,44284.920000000064
1201,U049,2025-04-27,P677,Electronics,Power Bank,4,89.53,UPI,Delivered,55205.36000000007,44374.45000000006
1109,U035,2025-04-26,P369,Books,Spark for Dummies,2,89.75,Debit Card,Returned,55205.36000000007,44464.20000000006
1424,U086,2025-04-23,P472,Fashion,T-Shirt,5,89.98,Credit Card,Delivered,55205.36000000007,44554.180000000066
1926,U040,2025-04-05,P931,Kitchen,Cutting Board,4,90.09,Credit Card,Cancelled,55205.36000000007,44644.27000000006
1666,U003,2025-04-09,P157,Books,Data Engineering 101,3,90.22,UPI,Cancelled,55205.36000000007,44734.49000000006
1764,U074,2025-04-14,P236,Kitchen,Knife Set,2,90.58,PayPal,Processing,55205.36000000007,44825.070000000065
1163,U130,2025-04-24,P835,Books,Spark for Dummies,4,90.63,UPI,Delivered,55205.36000000007,44915.70000000006
1013,U140,2025-05-03,P516,Fashion,Sneakers,5,90.64,Credit Card,Cancelled,55205.36000000007,45006.34000000006
1681,U160,2025-04-22,P590,Fashion,Sneakers,3,90.64,Debit Card,Delivered,55205.36000000007,45096.98000000006
1995,U043,2025-04-26,P126,Fashion,Jeans,5,90.67,PayPal,Processing,55205.36000000007,45187.65000000006
1801,U194,2025-04-23,P274,Home Decor,Lamp,1,90.71,Debit Card,Processing,55205.36000000007,45278.36000000006
1770,U140,2025-04-07,P751,Kitchen,Blender,4,90.73,Debit Card,Returned,55205.36000000007,45369.09000000006
1891,U117,2025-04-21,P558,Kitchen,Microwave,4,90.82,PayPal,Cancelled,55205.36000000007,45459.91000000006
1448,U097,2025-04-11,P649,Books,Big Data Explained,3,91.21,PayPal,Processing,55205.36000000007,45551.12000000006
1141,U042,2025-04-04,P342,Fashion,T-Shirt,1,91.25,PayPal,Delivered,55205.36000000007,45642.37000000006
1502,U030,2025-05-02,P926,Electronics,Bluetooth Headphones,1,91.26,UPI,Delivered,55205.36000000007,45733.63000000006
1084,U006,2025-04-10,P188,Home Decor,Cushion Cover,3,91.28,Credit Card,Processing,55205.36000000007,45824.91000000006
1199,U081,2025-04-21,P588,Fashion,T-Shirt,4,91.35,UPI,Delivered,55205.36000000007,45916.26000000006
1450,U093,2025-04-15,P770,Home Decor,Lamp,4,91.38,UPI,Returned,55205.36000000007,46007.64000000006
1315,U142,2025-04-12,P867,Home Decor,Wall Art,4,91.45,Credit Card,Delivered,55205.36000000007,46099.090000000055
1946,U160,2025-04-18,P132,Books,Clean Code,1,91.8,Debit Card,Processing,55205.36000000007,46190.89000000006
1724,U059,2025-04-22,P177,Books,Big Data Explained,2,91.88,PayPal,Delivered,55205.36000000007,46282.770000000055
1122,U052,2025-04-05,P652,Electronics,USB-C Cable,1,91.91,Debit Card,Processing,55205.36000000007,46374.68000000006
1146,U179,2025-04-09,P390,Home Decor,Wall Clock,2,91.94,UPI,Processing,55205.36000000007,46466.62000000006
1530,U198,2025-05-02,P587,Kitchen,Blender,2,91.98,PayPal,Returned,55205.36000000007,46558.600000000064
1924,U091,2025-04-28,P525,Electronics,Power Bank,2,92.01,UPI,Returned,55205.36000000007,46650.610000000066
1295,U090,2025-04-17,P812,Electronics,Power Bank,3,92.08,UPI,Returned,55205.36000000007,46742.69000000007
1738,U072,2025-05-01,P588,Kitchen,Cutting Board,2,92.15,PayPal,Returned,55205.36000000007,46834.84000000007
1516,U180,2025-04-21,P924,Electronics,Wireless Mouse,4,92.2,Debit Card,Delivered,55205.36000000007,46927.040000000066
1829,U145,2025-04-26,P648,Home Decor,Cushion Cover,3,92.24,Debit Card,Cancelled,55205.36000000007,47019.280000000064
1165,U061,2025-04-19,P992,Kitchen,Knife Set,5,92.26,Credit Card,Cancelled,55205.36000000007,47111.540000000066
1247,U184,2025-05-02,P653,Electronics,Smartwatch,3,92.29,UPI,Cancelled,55205.36000000007,47203.83000000007
1961,U033,2025-05-03,P130,Electronics,Wireless Mouse,2,92.44,PayPal,Delivered,55205.36000000007,47296.27000000007
1114,U041,2025-05-01,P582,Books,Clean Code,3,92.61,Credit Card,Cancelled,55205.36000000007,47388.88000000007
1190,U166,2025-04-08,P812,Fashion,Sneakers,1,92.75,PayPal,Cancelled,55205.36000000007,47481.63000000007
1965,U139,2025-04-06,P421,Electronics,Wireless Mouse,5,92.75,Credit Card,Cancelled,55205.36000000007,47574.38000000007
1845,U179,2025-04-21,P511,Home Decor,Photo Frame,3,92.89,Debit Card,Cancelled,55205.36000000007,47667.27000000007
1642,U092,2025-04-29,P175,Books,Clean Code,1,93.03,PayPal,Returned,55205.36000000007,47760.30000000007
1948,U127,2025-04-04,P665,Electronics,Smartwatch,5,93.14,Debit Card,Returned,55205.36000000007,47853.44000000007
1438,U068,2025-05-02,P696,Electronics,Bluetooth Headphones,5,93.15,UPI,Processing,55205.36000000007,47946.59000000007
1149,U096,2025-04-05,P684,Books,Spark for Dummies,5,93.19,Debit Card,Processing,55205.36000000007,48039.78000000007
1786,U060,2025-04-11,P701,Kitchen,Knife Set,2,93.46,Credit Card,Cancelled,55205.36000000007,48133.24000000007
1157,U137,2025-05-02,P673,Kitchen,Knife Set,3,93.73,PayPal,Cancelled,55205.36000000007,48226.970000000074
1800,U099,2025-04-09,P199,Kitchen,Knife Set,3,93.81,Credit Card,Processing,55205.36000000007,48320.78000000007
1014,U112,2025-04-18,P111,Books,Data Engineering 101,1,93.91,Credit Card,Cancelled,55205.36000000007,48414.690000000075
1641,U141,2025-04-30,P855,Electronics,Smartwatch,1,93.99,Debit Card,Returned,55205.36000000007,48508.68000000007
1773,U112,2025-04-27,P600,Home Decor,Cushion Cover,4,94.11,Debit Card,Delivered,55205.36000000007,48602.79000000007
1465,U184,2025-04-27,P490,Electronics,Wireless Mouse,4,94.41,PayPal,Cancelled,55205.36000000007,48697.20000000008
1395,U066,2025-04-05,P959,Home Decor,Wall Clock,1,94.42,UPI,Delivered,55205.36000000007,48791.620000000075
1684,U019,2025-04-18,P153,Kitchen,Knife Set,2,94.63,PayPal,Delivered,55205.36000000007,48886.25000000007
